generationBatchId,dataLockStatus,familyCanonical,familyCode,productGroupKey,productSlug,productTitle,capacityMl,glassColorCanonical,glassColorCode,neckThreadSize,applicatorCanonical,applicatorCode,primaryOptionName,primaryOptionValue,primaryOptionCode,secondaryOptionName,secondaryOptionValue,secondaryOptionCode,graceSku,websiteSku,shopifyProductId,shopifyVariantId,convexProductId,convexProductGroupId,imageRole,outputFilename,outputWidth,outputHeight,sourceReferencePath,status,blockerNotes
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-9ml-amber-17-415-finemist,cylinder-9ml-amber-17-415-finemist,"Cylinder design 9ml,1/3 oz amber glass bottle with fine mist sprayer with turquoise trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",9,Amber,AMB,17-415,Fine Mist Sprayer,SPR,Glass Color,Amber,AMB,Cap Color,Turquoise,TURQ,GB-CYL-AMB-9ML-SPR-TRQ,GBCylAmb9SpryTur,,,kd7b4wzzxbfycmex6vr1gz2twn81tm0t,kh7a84fkz52557wy8j3f9tyv2983jzb2,pdp-main,GB-CYL-AMB-9ML-SPR-TRQ__GBCylAmb9SpryTur__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-turquoise-trim-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-frosted-18-415-antiquespray-tassel,circle-100ml-frosted-18-415-antiquespray-tassel,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",100,Frosted,FRO,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Frosted,FRO,Cap Color,Gold,GOLD,GB-CIR-FRS-100ML-AST-GLD,GBCrclFrst100AnSpTslGl,,,kd7dyfxvs1k2zzf856tx8ztzv981vpv3,kh7bqcwcscg0b9tyw0dx5xwt1983kjng,pdp-main,GB-CIR-FRS-100ML-AST-GLD__GBCrclFrst100AnSpTslGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Boston Round,BOST,boston-round-60ml-amber-20-400-rollon,boston-round-60ml-amber-20-400-rollon,"Boston round design 60ml, 2oz Amber glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter roller ball. Price e",60,Amber,AMB,20-400,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Gold,GOLD,GB-BSR-AMB-60ML-RON-GLD,GBBstnAmb2ozRollonGl,,,kd7ft894ehh16rjczfys4mp1r181v332,kh71fh484peh58j1vkkwawrma983kvjf,pdp-main,GB-BSR-AMB-60ML-RON-GLD__GBBstnAmb2ozRollonGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/boston-round-2-oz-amber-glass-bottle-plastic-roller-ball-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-lotionpump,diva-46ml-clear-18-415-lotionpump,"Diva design 46 ml, 1.64oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30m",46,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Shiny Gold,SHIN,LB-DVA-CLR-46ML-LPM-SGLD,LBDiva46LtnShnGl,,,kd72439prm4wndpp3fybkkvcj981tz78,kh75d77pzecwjhg5xva1gkrkz983jefz,pdp-main,LB-DVA-CLR-46ML-LPM-SGLD__LBDiva46LtnShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-gold-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Black Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,0,Black,BLK,,,,Glass Color,Black,BLK,Cap Color,Black,BLK,ACC-ORG-BLK-4X6,OBagBlack4x6,,,kd7cfz60fabdsj9ves7dn75wmx81tsqz,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-BLK-4X6__OBagBlack4x6__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Bag-pouch-Black--4x6,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-reducer,diva-46ml-clear-18-415-reducer,"Diva design 46 ml, 1.64oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",46,Clear,CLR,18-415,Reducer,RED,Glass Color,Clear,CLR,Cap Color,Ivory Leather,IVOR,GB-DVA-CLR-46ML-RDC-IVLT,GBDiva46RdcrIvyLthr,,,kd73vkd24e1x6spzyyqn3ak99h81t5mg,kh7fvrjm44zwzy1x7dqs2z4tvs83jedn,pdp-main,GB-DVA-CLR-46ML-RDC-IVLT__GBDiva46RdcrIvyLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-reducer-ivory-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Shiny Black,SHIN,GB-CYL-AMB-5ML-ROL-SBLK,GBTulipAmb5RollBlkSh,,,kd7c16bdptzw8b7zmpw82fjfpd81v7pc,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-SBLK__GBTulipAmb5RollBlkSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-black-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-9ml-amber-17-415-finemist,cylinder-9ml-amber-17-415-finemist,"Cylinder design 9ml,1/3 oz amber glass bottle with fine mist sprayer with red trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",9,Amber,AMB,17-415,Fine Mist Sprayer,SPR,Glass Color,Amber,AMB,Cap Color,Red,RED,GB-CYL-AMB-9ML-SPR-RED,GBCylAmb9SpryRd,,,kd76anw14nkngsyq5yd8z9m4nn81vs5q,kh7a84fkz52557wy8j3f9tyv2983jzb2,pdp-main,GB-CYL-AMB-9ML-SPR-RED__GBCylAmb9SpryRd__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-red-trim-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-frosted-18-415-antiquespray,circle-100ml-frosted-18-415-antiquespray,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en",100,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-CIR-FRS-100ML-ASP-03,GBCrclFrst100AnSpTslLvn,,,kd73m0n63ncqwn5bzy9nbbfq9181vzgd,kh72d8bm4pvmzcdrgk6ya354nn83knae,pdp-main,GB-CIR-FRS-100ML-ASP-03__GBCrclFrst100AnSpTslLvn__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-lotionpump,diva-46ml-clear-18-415-lotionpump,"Diva design 46 ml, 1.64oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 30",46,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Shiny Black,SHIN,LB-DVA-CLR-46ML-LPM-SBLK,LBDiva46LtnShnBlk,,,kd7ebyzm205p6csx6hy2h0kghh81tvp8,kh75d77pzecwjhg5xva1gkrkz983jefz,pdp-main,LB-DVA-CLR-46ML-LPM-SBLK__LBDiva46LtnShnBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-black-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Boston Round,BOST,boston-round-60ml-cobalt-blue-20-400-rollon,boston-round-60ml-cobalt-blue-20-400-rollon,"Boston round design 60ml, 2oz Cobalt blue glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. .   oils. Refillable bottle with large, 12mm diameter roller ba",60,Cobalt Blue,COB,20-400,Plastic Roller Ball,ROL,Glass Color,Cobalt Blue,COB,Cap Color,Gold,GOLD,GB-BSR-BLU-60ML-RON-GLD,GBBstnBlu2ozRollonGl,,,kd70m1k1t9wskaa2ba101mhgzx81tws3,kh77xagzregbgtaj03zsj6p8as83jr05,pdp-main,GB-BSR-BLU-60ML-RON-GLD__GBBstnBlu2ozRollonGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Black Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,0,Black,BLK,,,,Glass Color,Black,BLK,Cap Color,Black,BLK,ACC-ORG-BLK-5X8,OBagBlack5x8,,,kd75wwbeb6r07v4sd4jkwr8smh81t3p7,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-BLK-5X8__OBagBlack5x8__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Black-5x8,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Shiny Gold,SHIN,GB-DVA-FRS-46ML-T-39,GBDivaFrst46RdcrShnGl,,,kd73j29hvmx3y6n7ze9f4c02cx81vy6e,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-39__GBDivaFrst46RdcrShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trave",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Matte Copper,MATT,GB-CYL-AMB-5ML-ROL-MCPR,GBTulipAmb5RollCuMatt,,,kd71k2aj4gxe8jzwf8kg15y8t181v8va,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-MCPR__GBTulipAmb5RollCuMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-matte-copper-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-frosted-18-415-antiquespray,circle-100ml-frosted-18-415-antiquespray,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",100,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-CIR-FRS-100ML-ASP-04,GBCrclFrst100AnSpTslPnk,,,kd7faj7jz801th8dwpn6gtr70981tp94,kh72d8bm4pvmzcdrgk6ya354nn83knae,pdp-main,GB-CIR-FRS-100ML-ASP-04__GBCrclFrst100AnSpTslPnk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-lotionpump,diva-46ml-clear-18-415-lotionpump,"Diva design 46 ml, 1.64oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 3",46,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,LB-DVA-CLR-46ML-LPM-MSLV,LBDiva46LtnMtSl,,,kd73dn2wge7vp5agcjz224e5n981vc9a,kh75d77pzecwjhg5xva1gkrkz983jefz,pdp-main,LB-DVA-CLR-46ML-LPM-MSLV__LBDiva46LtnMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-5ml-clear-13-415-rollon,cylinder-5ml-clear-13-415-rollon,"Cylinder design 5ml, 1/6oz Clear glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples",5,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Black with Dots,BLAC,GB-CYL-CLR-5ML-MRL-BKDT,GBCyl5MtlRollBlkDot,,,kd7743q97y7560xrm7hw51ykf581vcx6,kh72y040t36p4phw9zkreayxcx83krv4,pdp-main,GB-CYL-CLR-5ML-MRL-BKDT__GBCyl5MtlRollBlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Christmas green Organza / sheer gusseted gift bag. Size : 8 inches x 5.5 inches,0,Green,GRN,,,,Glass Color,Green,GRN,Cap Color,Green,GRN,ACC-ORG-CHGN-5X8,OBagChGreen5x8,,,kd7ann525mkrvbrhp9dedxyy5d81t2ca,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-CHGN-5X8__OBagChGreen5x8__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Green-5x8,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Shiny Black,SHIN,GB-DVA-FRS-46ML-T-38,GBDivaFrst46RdcrShnBlkTall,,,kd70mwva40hwcgyyswfjjq0hsh81vdz7,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-38__GBDivaFrst46RdcrShnBlkTall__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Matte Gold,MATT,GB-CYL-AMB-5ML-ROL-MGLD,GBTulipAmb5RollGlMatt,,,kd74gwy49v3h1rqkn61tv9t2m981tcsv,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-MGLD__GBTulipAmb5RollGlMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-matte-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-frosted-18-415-antiquespray,circle-100ml-frosted-18-415-antiquespray,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",100,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-CIR-FRS-100ML-ASP-05,GBCrclFrst100AnSpTslRed,,,kd7epfr65dz5f04g1cj3s9fe3181vb2z,kh72d8bm4pvmzcdrgk6ya354nn83knae,pdp-main,GB-CIR-FRS-100ML-ASP-05__GBCrclFrst100AnSpTslRed__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-lotionpump,diva-46ml-clear-18-415-lotionpump,"Diva design 46 ml, 1.64oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 3",46,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Shiny Silver,SHIN,LB-DVA-CLR-46ML-LPM-SSLV,LBDiva46LtnShnSl,,,kd74rzev0rrdy2v2hw95jesm3n81t0hv,kh75d77pzecwjhg5xva1gkrkz983jefz,pdp-main,LB-DVA-CLR-46ML-LPM-SSLV__LBDiva46LtnShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Golden Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,0,Gold,GOLD,,,,Glass Color,Gold,GOLD,Cap Color,Gold,GOLD,ACC-ORG-GLD-4X6,OBagGold4x6,,,kd7c6dqy5gvw06aejs987w5d9n81tb12,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-GLD-4X6__OBagGold4x6__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Gold-4x6,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Shiny Black,SHIN,GB-DVA-FRS-46ML-T-37,GBDivaFrst46RdcrShnBlk,,,kd77nw1mz8zjghqt3n5p8jkm7n81tq43,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-37__GBDivaFrst46RdcrShnBlk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-black-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tra",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Pink Dotted,PINK,GB-CYL-AMB-5ML-ROL-PKDT,GBTulipAmb5RollPinkDot,,,kd74kqr1vt8y71qckwwrd3m97s81vxha,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-PKDT__GBTulipAmb5RollPinkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-frosted-18-415-antiquespray,circle-100ml-frosted-18-415-antiquespray,"Circle design 100 ml, 3 1/2oz frosted glass bottle with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",100,Frosted,FRO,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Frosted,FRO,Cap Color,Frosted,FRO,GB-CIR-FRS-100ML-ASP-06,GBCrclFrst100AnSpTslWht,,,kd7drh7bw54rcefcf18nz96xmh81v0td,kh72d8bm4pvmzcdrgk6ya354nn83knae,pdp-main,GB-CIR-FRS-100ML-ASP-06__GBCrclFrst100AnSpTslWht__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-clear-18-415-lotionpump,diva-46ml-clear-18-415-lotionpump,"Diva design 46 ml, 1.64oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 3",46,Clear,CLR,18-415,Lotion Pump,PMP,Glass Color,Clear,CLR,Cap Color,Copper,COPP,LB-DVA-CLR-46ML-LPM-CPR,LBDiva46LtnCu,,,kd74bwc0cv7kgwn21jm3pb6dqs81tctm,kh75d77pzecwjhg5xva1gkrkz983jefz,pdp-main,LB-DVA-CLR-46ML-LPM-CPR__LBDiva46LtnCu__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-copper-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-5ml-cobalt-blue-13-415-rollon,cylinder-5ml-cobalt-blue-13-415-rollon,"Cylinder design 5ml, 1/6oz Blue glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples a",5,Cobalt Blue,COB,13-415,Metal Roller Ball,ROL,Glass Color,Cobalt Blue,COB,Cap Color,Black with Dots,BLAC,GB-CYL-BLU-5ML-MRL-BKDT,GBCylBlu5MtlRollBlkDot,,,kd72wq45khw1tz17218geg7nrh81v6my,kh7cj1n5s02hty4cb3fg9mptbn83j6dr,pdp-main,GB-CYL-BLU-5ML-MRL-BKDT__GBCylBlu5MtlRollBlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Golden Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,0,Gold,GOLD,,,,Glass Color,Gold,GOLD,Cap Color,Gold,GOLD,ACC-ORG-GLD-5X8,OBagGold5x8,,,kd79fk8kp4ckakt8vzsgxn18dx81vbjy,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-GLD-5X8__OBagGold5x8__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Gold-5x8,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Brown Leather,BROW,GB-DVA-FRS-46ML-T-31,GBDivaFrst46RdcrBrwnLthr,,,kd75pw64h0k39fy1mjnry5dbcd81tj2s,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-31__GBDivaFrst46RdcrBrwnLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-brown-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and t",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Silver Dotted,SILV,GB-CYL-AMB-5ML-ROL-SLDT,GBTulipAmb5RollSlDot,,,kd7et82tej14mhmcgz3d3bceg581vaf3,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-SLDT__GBTulipAmb5RollSlDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Circle,CIRC,circle-100ml-frosted-18-415-antiquespray-tassel,circle-100ml-frosted-18-415-antiquespray-tassel,"Circle design 100 ml, 3 1/2oz frosted glass bottle with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",100,Frosted,FRO,18-415,Vintage Bulb Sprayer with Tassel,SPR,Glass Color,Frosted,FRO,Cap Color,Matte Silver,MATT,GB-CIR-FRS-100ML-AST-MSLV,GBCrclFrst100AnSpTslMtSl,,,kd7061pdvdxfwja8tg333x6t7s81t9wa,kh7bqcwcscg0b9tyw0dx5xwt1983kjng,pdp-main,GB-CIR-FRS-100ML-AST-MSLV__GBCrclFrst100AnSpTslMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,ready_for_prompt_review,
